Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
T1,2023-11-10,17:00,Trabzonspor,Konyaspor,2,1,H,0.0,0.0,D,13.0,13.0,5.0,3.0,16.0,14.0,6.0,4.0,1.0,3.0,0.0,0.0
T1,2023-11-11,13:00,Alanyaspor,Gaziantep,0,3,A,0.0,2.0,A,13.0,9.0,3.0,5.0,12.0,10.0,8.0,1.0,3.0,1.0,0.0,0.0
T1,2023-11-11,13:00,Karagumruk,Sivasspor,3,0,H,1.0,0.0,H,13.0,11.0,7.0,3.0,16.0,4.0,5.0,4.0,2.0,2.0,0.0,0.0
T1,2023-11-11,16:00,Hatayspor,Galatasaray,2,1,H,1.0,1.0,D,6.0,18.0,4.0,6.0,16.0,11.0,2.0,9.0,2.0,1.0,0.0,0.0
T1,2023-11-11,10:30,Kasimpasa,Kayserispor,3,4,A,1.0,3.0,A,19.0,8.0,9.0,5.0,4.0,15.0,6.0,4.0,0.0,1.0,0.0,0.0
T1,2023-11-12,16:00,Ad. Demirspor,Fenerbahce,0,0,D,0.0,0.0,D,4.0,18.0,0.0,9.0,13.0,15.0,3.0,5.0,3.0,3.0,0.0,0.0
T1,2023-11-12,13:00,Besiktas,Buyuksehyr,1,0,H,0.0,0.0,D,12.0,7.0,4.0,2.0,18.0,17.0,5.0,6.0,2.0,3.0,0.0,0.0
T1,2023-11-12,10:30,Pendikspor,Samsunspor,1,0,H,0.0,0.0,D,10.0,16.0,4.0,8.0,10.0,18.0,4.0,3.0,1.0,3.0,0.0,0.0
T1,2023-11-12,13:00,Rizespor,Istanbulspor,1,0,H,1.0,0.0,H,8.0,7.0,3.0,0.0,17.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0
T1,2023-11-25,10:30,Istanbulspor,Hatayspor,2,1,H,1.0,0.0,H,15.0,10.0,10.0,3.0,9.0,14.0,8.0,6.0,2.0,3.0,0.0,0.0
