Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-11-27,Belenenses,Benfica,0,7,A,0,7,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Maritimo,Pacos Ferreira,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Sporting CP,Tondela,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,FC Porto,Guimaraes,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,Estoril,Santa Clara,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-30,SC Braga,Vizela,4,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,Portimonense,FC Porto,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,Benfica,Sporting CP,1,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Boavista,Maritimo,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Pacos Ferreira,Guimaraes,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Santa Clara,Arouca,2,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,GIL Vicente,Famalicao,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,SC Braga,Estoril,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-10,Pacos Ferreira,GIL Vicente,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Maritimo,Santa Clara,4,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Guimaraes,Tondela,5,2,H,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Sporting CP,Boavista,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Moreirense,Portimonense,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Belenenses,Estoril,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Famalicao,Benfica,1,4,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,FC Porto,SC Braga,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Arouca,Vizela,1,4,A,0,4,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-17,Estoril,Famalicao,2,2,D,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-17,Santa Clara,Guimaraes,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Portimonense,Arouca,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Tondela,Pacos Ferreira,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,GIL Vicente,Sporting CP,0,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,Benfica,Maritimo,7,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,Boavista,Moreirense,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,Vizela,FC Porto,0,4,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,SC Braga,Belenenses,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-28,Moreirense,Estoril,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-28,Tondela,GIL Vicente,0,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-28,Maritimo,Vizela,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,Guimaraes,Boavista,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,Sporting CP,Portimonense,3,2,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,Pacos Ferreira,Santa Clara,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,Arouca,SC Braga,0,6,A,0,3,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,FC Porto,Benfica,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,Vizela,Belenenses,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,Tondela,Moreirense,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07,Santa Clara,Sporting CP,3,2,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,Vizela,Moreirense,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,Estoril,FC Porto,2,3,A,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,Boavista,Tondela,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,SC Braga,Famalicao,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Belenenses,Arouca,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Portimonense,Maritimo,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Benfica,Pacos Ferreira,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,GIL Vicente,Guimaraes,3,2,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,Famalicao,Belenenses,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,SC Braga,Maritimo,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Boavista,GIL Vicente,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Benfica,Moreirense,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Santa Clara,Tondela,2,2,D,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Vizela,Sporting CP,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Famalicao,Pacos Ferreira,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Belenenses,FC Porto,1,4,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,Portimonense,Guimaraes,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,Arouca,Benfica,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,Pacos Ferreira,Boavista,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Sporting CP,SC Braga,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Moreirense,Santa Clara,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Tondela,Vizela,2,3,A,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Maritimo,Belenenses,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Guimaraes,Estoril,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,GIL Vicente,Portimonense,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,FC Porto,Famalicao,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,Estoril,Arouca,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,FC Porto,Maritimo,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,SC Braga,Moreirense,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,Vizela,Guimaraes,3,2,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,Portimonense,Tondela,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,Estoril,Pacos Ferreira,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,Famalicao,Arouca,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,Santa Clara,Boavista,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,Benfica,GIL Vicente,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,Belenenses,Sporting CP,1,4,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Pacos Ferreira,Portimonense,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Guimaraes,SC Braga,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Maritimo,Estoril,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Boavista,Vizela,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,GIL Vicente,Santa Clara,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Arouca,FC Porto,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Sporting CP,Famalicao,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,Tondela,Benfica,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,Moreirense,Belenenses,4,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-11,FC Porto,Sporting CP,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Portimonense,Boavista,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Estoril,Tondela,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,SC Braga,Pacos Ferreira,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Benfica,Santa Clara,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Famalicao,Moreirense,5,0,H,4,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Belenenses,Guimaraes,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Vizela,GIL Vicente,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,Arouca,Maritimo,0,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,Boavista,Benfica,2,2,D,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,GIL Vicente,Belenenses,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Pacos Ferreira,Vizela,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Guimaraes,Arouca,1,3,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Tondela,SC Braga,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Moreirense,FC Porto,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Maritimo,Famalicao,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Sporting CP,Estoril,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,Santa Clara,Portimonense,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,Belenenses,Pacos Ferreira,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Famalicao,Tondela,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Maritimo,Sporting CP,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Arouca,Moreirense,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,FC Porto,GIL Vicente,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Estoril,Boavista,2,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Vizela,Portimonense,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Benfica,Guimaraes,3,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,SC Braga,Santa Clara,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,GIL Vicente,Estoril,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Boavista,SC Braga,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Portimonense,Benfica,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Sporting CP,Arouca,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Guimaraes,Famalicao,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Moreirense,Maritimo,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Pacos Ferreira,FC Porto,2,4,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Santa Clara,Vizela,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,Tondela,Belenenses,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,Benfica,Vizela,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
