Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5
F1,2023-09-02,20:00,Monaco,Lens,3,0,H,2,0,H,11,12,6,1,21,16,5,2,4,2,0,0,1.59,2.38
F1,2023-09-03,12:00,Toulouse,Clermont,2,2,D,2,1,H,9,15,5,3,19,17,0,8,1,3,0,0,1.86,1.97
F1,2023-09-03,14:00,Le Havre,Lorient,3,0,H,0,0,D,17,9,6,2,10,7,5,4,0,0,0,0,2.24,1.66
F1,2023-09-03,14:00,Lille,Montpellier,1,0,H,1,0,H,15,9,6,5,15,14,5,5,2,1,0,0,1.6,2.36
F1,2023-09-03,16:05,Nice,Strasbourg,2,0,H,1,0,H,16,4,6,0,7,12,5,2,2,1,0,0,1.93,1.89
F1,2023-09-03,19:45,Lyon,Paris SG,1,4,A,0,4,A,19,22,8,8,9,5,5,2,2,2,0,0,1.42,2.85
F1,2023-09-03,14:00,Metz,Reims,2,2,D,1,1,D,12,12,4,2,10,17,4,1,0,4,0,0,1.85,1.98
F1,2023-09-15,20:00,Paris SG,Nice,2,3,A,1,1,D,12,14,3,8,8,17,4,3,2,5,0,0,1.6,2.35
F1,2023-09-16,16:00,Rennes,Lille,2,2,D,0,1,A,7,10,4,6,11,16,5,2,1,4,0,0,1.74,2.12
F1,2023-09-16,20:00,Lens,Metz,0,1,A,0,1,A,31,2,10,2,12,12,9,1,1,2,0,0,1.67,2.23
F1,2023-09-17,19:45,Lyon,Le Havre,0,0,D,0,0,D,23,7,7,0,13,12,6,1,3,2,0,0,1.68,2.21
F1,2023-09-17,12:00,Lorient,Monaco,2,2,D,1,1,D,10,20,3,7,13,14,8,6,0,1,0,0,1.63,2.29
F1,2023-09-17,14:00,Clermont,Nantes,0,1,A,0,0,D,16,8,3,5,16,16,6,3,2,2,0,0,1.99,1.84
F1,2023-09-17,14:00,Reims,Brest,1,2,A,1,0,H,13,18,7,7,7,11,8,8,2,4,0,0,1.82,2.02
F1,2023-09-17,14:00,Strasbourg,Montpellier,2,2,D,0,2,A,14,11,7,4,17,17,2,4,4,6,0,0,1.82,2.01
F1,2023-09-17,16:05,Marseille,Toulouse,0,0,D,0,0,D,24,10,6,3,9,11,6,1,2,5,0,0,1.55,2.46
F1,2023-09-22,20:00,Monaco,Nice,0,1,A,0,0,D,9,13,3,7,13,15,5,2,1,1,0,0,1.72,2.14
F1,2023-09-23,20:00,Brest,Lyon,1,0,H,0,0,D,27,6,11,3,17,16,10,1,3,1,0,0,1.66,2.25
F1,2023-09-23,16:00,Nantes,Lorient,5,3,H,1,1,D,19,10,9,7,8,17,4,2,1,3,0,0,1.95,1.88
F1,2023-09-24,14:00,Le Havre,Clermont,2,1,H,2,1,H,9,11,3,4,15,17,1,3,2,3,0,0,2.13,1.73
F1,2023-09-24,16:05,Montpellier,Rennes,0,0,D,0,0,D,13,18,4,6,10,15,3,6,2,1,0,0,1.74,2.12
F1,2023-09-24,12:00,Metz,Strasbourg,0,1,A,0,0,D,13,4,1,1,16,15,1,1,2,0,0,0,2.14,1.73
F1,2023-09-24,19:45,Paris SG,Marseille,4,0,H,2,0,H,15,6,5,0,11,14,8,3,0,3,0,0,1.53,2.51
F1,2023-09-24,14:00,Lens,Toulouse,2,1,H,1,1,D,27,7,7,2,16,15,9,4,2,1,0,0,1.75,2.1
F1,2023-09-26,20:00,Lille,Reims,1,2,A,0,2,A,14,4,3,4,4,19,4,2,1,2,0,0,1.83,2.01
F1,2023-09-29,20:00,Strasbourg,Lens,0,1,A,0,1,A,8,9,2,2,16,15,2,3,2,4,0,0,2.01,1.83
F1,2023-09-30,16:00,Clermont,Paris SG,0,0,D,0,0,D,12,21,3,10,11,16,6,9,2,3,0,0,1.6,2.36
F1,2023-09-30,20:00,Monaco,Marseille,3,2,H,2,2,D,10,8,7,4,17,15,2,6,4,4,0,0,1.55,2.47
F1,2023-10-01,16:05,Lorient,Montpellier,0,3,A,0,1,A,14,14,3,8,13,6,8,3,2,1,0,0,1.78,2.04
F1,2023-10-01,19:45,Rennes,Nantes,3,1,H,1,1,D,16,10,5,3,11,17,6,4,3,6,0,1,1.66,2.25
F1,2023-10-01,14:00,Nice,Brest,0,0,D,0,0,D,12,7,1,2,13,9,6,4,1,3,0,0,1.89,1.94
F1,2023-10-01,14:00,Le Havre,Lille,0,2,A,0,1,A,5,16,0,6,18,6,6,6,0,0,0,0,2.03,1.8
F1,2023-10-01,14:00,Toulouse,Metz,3,0,H,2,0,H,15,8,10,3,10,7,4,6,3,0,0,0,1.96,1.86
F1,2023-10-01,12:00,Reims,Lyon,2,0,H,1,0,H,8,11,3,6,19,14,1,5,2,2,0,0,1.65,2.26
F1,2023-10-06,20:00,Strasbourg,Nantes,1,2,A,0,0,D,11,16,3,7,15,12,3,11,4,0,0,0,2.22,1.67
F1,2023-10-07,16:00,Metz,Nice,0,1,A,0,1,A,10,7,3,4,9,10,1,4,0,1,0,0,1.94,1.89
F1,2023-10-07,20:00,Reims,Monaco,1,3,A,0,1,A,11,11,4,4,10,14,10,5,0,3,0,0,1.59,2.37
F1,2023-10-08,12:00,Marseille,Le Havre,3,0,H,2,0,H,14,7,6,1,6,16,4,3,0,3,0,1,1.73,2.13
F1,2023-10-08,14:00,Brest,Toulouse,1,1,D,0,1,A,13,9,2,3,18,18,3,5,2,2,0,0,1.94,1.87
F1,2023-10-08,14:00,Lyon,Lorient,3,3,D,3,1,H,9,6,6,5,22,10,5,2,0,0,0,0,1.68,2.19
F1,2023-10-08,16:05,Lens,Lille,1,1,D,0,1,A,14,8,5,3,14,16,8,5,2,4,0,0,1.91,1.9
F1,2023-10-08,19:45,Rennes,Paris SG,1,3,A,0,2,A,14,17,4,7,12,15,1,7,1,0,0,0,1.75,2.1
F1,2023-10-20,20:00,Le Havre,Lens,0,0,D,0,0,D,14,13,5,7,16,9,3,3,2,3,0,0,2.11,1.74
F1,2023-10-21,16:00,Paris SG,Strasbourg,3,0,H,2,0,H,8,7,4,1,11,10,1,6,2,0,0,0,1.44,2.77
F1,2023-10-21,20:00,Nice,Marseille,1,0,H,0,0,D,10,9,2,1,13,6,4,2,4,3,0,1,2.0,1.82
F1,2023-10-22,16:05,Monaco,Metz,2,1,H,1,1,D,27,8,13,4,12,11,10,2,1,3,0,0,1.44,2.78
F1,2023-10-22,12:00,Lorient,Rennes,2,1,H,2,1,H,5,20,4,6,5,14,6,16,0,2,0,0,1.79,2.04
F1,2023-10-22,19:45,Lyon,Clermont,1,2,A,0,2,A,25,12,6,5,16,12,10,3,4,6,0,0,1.73,2.13
F1,2023-10-22,14:00,Lille,Brest,1,0,H,1,0,H,6,9,4,1,12,13,3,5,2,3,0,0,1.95,1.87
F1,2023-10-22,14:00,Toulouse,Reims,1,1,D,0,0,D,11,15,5,4,18,15,5,7,2,0,0,0,1.83,2.0
F1,2023-10-22,14:00,Nantes,Montpellier,2,0,H,1,0,H,14,11,5,6,16,13,4,3,2,1,0,0,1.76,2.08
F1,2023-10-27,20:00,Clermont,Nice,0,1,A,0,0,D,8,11,3,5,14,12,2,2,0,2,0,0,2.25,1.66
F1,2023-10-28,16:00,Reims,Lorient,1,0,H,0,0,D,12,9,5,1,16,7,4,4,1,3,0,0,1.71,2.16
F1,2023-10-28,20:00,Lens,Nantes,4,0,H,1,0,H,11,11,7,1,12,17,4,1,1,2,0,0,1.76,2.08
F1,2023-10-29,12:00,Brest,Paris SG,2,3,A,1,2,A,20,17,5,10,14,10,9,5,3,4,0,0,1.63,2.29
F1,2023-10-29,14:00,Lille,Monaco,2,0,H,2,0,H,7,16,5,6,17,13,2,8,1,2,0,0,1.57,2.41
F1,2023-10-29,14:00,Metz,Le Havre,0,0,D,0,0,D,9,12,3,1,13,15,5,6,2,2,0,0,2.18,1.69
F1,2023-10-29,16:05,Rennes,Strasbourg,1,1,D,1,0,H,20,11,3,3,14,16,7,5,2,2,0,0,1.87,1.96
F1,2023-10-29,14:00,Montpellier,Toulouse,3,0,H,1,0,H,19,16,6,5,13,15,3,4,2,3,0,0,1.75,2.1
F1,2023-11-03,20:00,Paris SG,Montpellier,3,0,H,1,0,H,21,7,10,2,10,13,9,2,1,0,0,0,1.35,3.22
F1,2023-11-04,20:00,Marseille,Lille,0,0,D,0,0,D,8,10,3,1,10,12,2,8,2,3,0,0,1.86,1.97
F1,2023-11-04,16:00,Lorient,Lens,0,0,D,0,0,D,7,14,2,7,10,14,1,5,3,3,0,0,1.85,1.98
F1,2023-11-05,12:00,Lyon,Metz,1,1,D,0,0,D,15,10,4,5,16,14,4,9,1,1,0,0,1.73,2.13
F1,2023-11-05,14:00,Strasbourg,Clermont,0,0,D,0,0,D,18,10,5,2,11,5,4,6,2,0,1,0,2.23,1.67
F1,2023-11-05,14:00,Nantes,Reims,0,1,A,0,0,D,17,7,4,4,5,11,10,6,1,2,0,0,2.11,1.74
F1,2023-11-05,14:00,Toulouse,Le Havre,1,2,A,0,0,D,17,15,5,7,9,12,4,6,2,2,0,0,2.07,1.77
F1,2023-11-05,19:45,Nice,Rennes,2,0,H,1,0,H,16,11,4,4,7,12,2,1,0,2,1,1,2.09,1.75
F1,2023-11-05,16:05,Monaco,Brest,2,0,H,1,0,H,12,15,6,1,15,11,6,4,2,4,0,1,1.64,2.28
F1,2023-11-10,20:00,Montpellier,Nice,0,0,D,0,0,D,9,15,1,4,11,15,3,7,0,4,0,0,2.03,1.81
F1,2023-11-11,16:00,Reims,Paris SG,0,3,A,0,1,A,19,14,6,6,14,6,8,4,1,0,0,0,1.59,2.36
F1,2023-11-11,20:00,Le Havre,Monaco,0,0,D,0,0,D,9,10,5,4,10,18,2,4,2,3,0,0,1.75,2.09
F1,2023-11-12,14:00,Clermont,Lorient,1,0,H,0,0,D,17,10,6,3,15,10,5,4,3,2,0,0,2.11,1.74
F1,2023-11-12,14:00,Lille,Toulouse,1,1,D,1,0,H,13,2,6,1,12,16,11,1,3,4,0,0,1.76,2.08
F1,2023-11-12,14:00,Metz,Nantes,3,1,H,2,1,H,9,16,4,3,7,9,2,5,0,0,0,0,1.99,1.83
F1,2023-11-12,16:05,Rennes,Lyon,0,1,A,0,0,D,8,12,2,5,5,18,6,9,3,1,1,0,1.67,2.22
F1,2023-11-12,19:45,Lens,Marseille,1,0,H,0,0,D,14,8,3,2,19,15,4,5,2,2,0,0,1.84,1.99
F1,2023-11-24,20:00,Paris SG,Monaco,5,2,H,2,1,H,16,14,11,7,9,19,2,10,0,1,0,0,1.36,3.16
F1,2023-11-25,20:00,Strasbourg,Marseille,1,1,D,1,1,D,15,16,7,3,14,16,7,11,1,2,0,0,2.04,1.8
F1,2023-11-25,16:00,Clermont,Lens,0,3,A,0,1,A,13,16,4,10,16,17,2,4,2,3,1,1,2.05,1.79
F1,2023-11-26,19:45,Lyon,Lille,0,2,A,0,2,A,11,15,5,8,17,5,3,5,2,2,0,0,1.91,1.92
F1,2023-11-26,16:05,Rennes,Reims,3,1,H,1,1,D,10,15,5,5,10,18,1,8,2,2,0,0,1.9,1.93
F1,2023-11-26,14:00,Nantes,Le Havre,0,0,D,0,0,D,19,6,3,0,10,17,10,5,1,2,0,1,2.09,1.75
F1,2023-11-26,14:00,Montpellier,Brest,1,3,A,0,1,A,17,17,5,5,11,18,9,1,2,2,0,0,1.94,1.88
F1,2023-11-26,14:00,Lorient,Metz,2,3,A,2,1,H,11,14,5,5,10,17,5,6,2,1,0,0,2.12,1.74
F1,2023-11-26,12:00,Nice,Toulouse,1,0,H,0,0,D,8,19,3,3,9,19,4,2,0,4,0,0,2.02,1.82
F1,2023-11-29,18:00,Montpellier,Clermont,1,1,D,0,1,A,32,5,10,1,23,14,8,0,3,4,0,0,1.94,1.89
F1,2023-12-01,20:00,Reims,Strasbourg,2,1,H,2,0,H,13,10,4,3,7,7,4,5,1,1,0,0,1.85,1.99
F1,2023-12-02,20:00,Nantes,Nice,1,0,H,1,0,H,13,13,4,6,15,18,5,6,3,0,0,0,2.19,1.69
F1,2023-12-02,16:00,Lens,Lyon,3,2,H,1,1,D,10,12,7,7,11,14,3,6,2,0,1,0,1.76,2.09
F1,2023-12-03,12:00,Le Havre,Paris SG,0,2,A,0,1,A,22,9,7,5,11,9,9,2,2,1,0,1,1.53,2.49
F1,2023-12-03,14:00,Monaco,Montpellier,2,0,H,1,0,H,27,9,9,4,15,13,8,2,2,3,0,1,1.51,2.56
F1,2023-12-03,14:00,Brest,Clermont,3,0,H,2,0,H,12,10,7,1,11,17,4,2,1,2,0,0,2.01,1.83
F1,2023-12-03,16:05,Lille,Metz,2,0,H,2,0,H,16,7,6,4,8,11,6,1,0,0,0,0,1.75,2.11
F1,2023-12-03,14:00,Toulouse,Lorient,1,1,D,0,0,D,11,11,6,5,16,10,3,4,2,4,0,0,1.94,1.89
F1,2023-12-03,19:45,Marseille,Rennes,2,0,H,1,0,H,5,10,2,0,9,15,1,6,1,3,1,1,1.82,2.02
F1,2023-12-06,20:00,Marseille,Lyon,3,0,H,2,0,H,12,6,5,1,14,11,10,3,1,2,0,0,1.78,2.07
F1,2023-12-07,19:30,Brest,Strasbourg,1,1,D,1,0,H,13,9,3,5,11,18,6,0,1,0,0,0,2.07,1.78
F1,2023-12-08,20:00,Montpellier,Lens,0,0,D,0,0,D,18,13,4,5,16,11,4,3,2,3,0,0,1.93,1.9
F1,2023-12-09,16:00,Rennes,Monaco,1,2,A,0,0,D,15,12,5,5,9,22,5,5,3,6,0,1,1.68,2.23
F1,2023-12-09,20:00,Paris SG,Nantes,2,1,H,1,0,H,16,10,6,4,9,12,5,3,1,3,0,0,1.4,2.96
F1,2023-12-10,12:00,Nice,Reims,2,1,H,0,0,D,15,9,5,2,13,6,9,0,2,3,0,0,2.1,1.75
F1,2023-12-10,14:00,Clermont,Lille,0,0,D,0,0,D,16,12,5,3,18,9,3,6,2,2,0,0,2.05,1.79
F1,2023-12-10,14:00,Metz,Brest,0,1,A,0,0,D,6,4,3,3,14,16,3,2,3,2,0,0,2.15,1.71
F1,2023-12-10,16:05,Lyon,Toulouse,3,0,H,2,0,H,15,16,7,6,15,15,2,1,2,3,0,0,1.77,2.07
F1,2023-12-10,19:45,Lorient,Marseille,2,4,A,1,4,A,15,18,9,8,17,17,4,6,5,3,0,1,1.89,1.94
F1,2023-12-10,14:00,Strasbourg,Le Havre,2,1,H,1,0,H,12,15,3,3,14,15,4,3,3,1,0,0,2.3,1.63
F1,2023-12-15,20:00,Monaco,Lyon,0,1,A,0,0,D,19,5,4,2,13,12,6,1,1,2,0,0,1.56,2.43
F1,2023-12-16,16:00,Le Havre,Nice,3,1,H,2,0,H,9,13,5,6,13,9,2,9,3,2,1,1,2.46,1.55
F1,2023-12-16,20:00,Lens,Reims,2,0,H,1,0,H,7,14,2,3,9,10,4,7,0,1,0,0,1.82,2.03
F1,2023-12-17,12:00,Nantes,Brest,0,2,A,0,0,D,12,14,4,8,15,8,4,3,1,3,0,0,2.15,1.72
F1,2023-12-17,14:00,Lorient,Strasbourg,1,2,A,0,1,A,7,12,1,9,14,12,6,1,3,2,0,0,2.16,1.71
F1,2023-12-17,14:00,Metz,Montpellier,0,1,A,0,1,A,19,6,4,3,15,14,12,5,2,2,0,0,2.08,1.77
F1,2023-12-17,14:00,Toulouse,Rennes,0,0,D,0,0,D,15,11,6,4,17,14,4,4,3,2,0,0,1.84,1.99
F1,2023-12-17,16:05,Marseille,Clermont,2,1,H,2,0,H,15,5,6,2,12,14,4,1,0,3,0,0,1.76,2.09
F1,2023-12-17,19:45,Lille,Paris SG,1,1,D,0,0,D,15,10,3,2,9,19,8,8,1,1,0,0,1.68,2.23
F1,2023-12-20,20:00,Paris SG,Metz,3,1,H,0,0,D,13,3,5,1,6,9,5,5,0,1,0,0,1.36,3.14
F1,2023-12-20,20:00,Reims,Le Havre,1,0,H,1,0,H,22,4,7,1,7,6,6,2,1,1,0,1,1.91,1.91
F1,2023-12-20,20:00,Nice,Lens,2,0,H,0,0,D,14,10,5,3,14,11,5,6,2,2,0,0,2.27,1.65
F1,2023-12-20,20:00,Brest,Lorient,4,0,H,4,0,H,12,7,7,3,8,17,1,0,1,2,0,0,1.94,1.88
F1,2023-12-20,20:00,Strasbourg,Lille,2,1,H,1,1,D,9,9,2,2,19,10,6,5,1,2,0,0,2.05,1.79
F1,2023-12-20,20:00,Clermont,Rennes,1,3,A,1,0,H,14,25,6,11,8,11,4,5,0,3,1,0,2.04,1.79
F1,2023-12-20,20:00,Toulouse,Monaco,1,2,A,1,2,A,20,12,5,4,17,10,4,5,2,3,0,1,1.64,2.27
F1,2023-12-20,20:00,Montpellier,Marseille,1,1,D,1,0,H,12,17,6,4,21,13,5,10,2,1,0,0,1.8,2.04
F1,2023-12-20,20:00,Lyon,Nantes,1,0,H,0,0,D,8,7,7,0,8,14,7,7,1,2,1,0,1.75,2.11
F1,2024-01-12,20:00,Marseille,Strasbourg,1,1,D,1,0,H,8,18,2,4,11,10,6,4,3,2,0,0,2.06,1.79
F1,2024-01-13,20:00,Rennes,Nice,2,0,H,1,0,H,15,9,5,2,13,11,6,6,1,0,0,0,2.28,1.65
F1,2024-01-13,16:00,Monaco,Reims,1,3,A,0,1,A,9,12,5,5,11,9,6,6,3,2,0,0,1.61,2.35
F1,2024-01-14,14:00,Nantes,Clermont,1,2,A,0,1,A,20,15,9,6,10,5,11,5,1,1,1,0,2.15,1.72
F1,2024-01-14,14:00,Brest,Montpellier,2,0,H,0,0,D,26,9,9,4,6,7,3,3,1,2,0,0,1.94,1.89
F1,2024-01-14,14:00,Metz,Toulouse,0,1,A,0,1,A,14,4,2,2,20,18,5,2,3,2,1,0,2.28,1.64
F1,2024-01-14,16:05,Le Havre,Lyon,3,1,H,1,0,H,14,9,7,2,15,4,3,7,1,0,0,2,2.06,1.78
F1,2024-01-14,12:00,Lille,Lorient,3,0,H,1,0,H,24,1,10,0,10,22,7,1,1,4,0,0,1.74,2.12
F1,2024-01-14,19:45,Lens,Paris SG,0,2,A,0,1,A,17,15,5,7,10,8,5,6,0,1,1,0,1.62,2.34
F1,2024-01-26,20:00,Lyon,Rennes,2,3,A,0,3,A,12,11,6,5,15,12,3,2,2,2,0,0,2.03,1.8
F1,2024-01-27,16:00,Nice,Metz,1,0,H,0,0,D,15,2,9,1,10,13,5,2,1,1,0,0,2.11,1.75
F1,2024-01-27,20:00,Marseille,Monaco,2,2,D,1,2,A,22,6,9,5,11,12,10,1,1,3,0,2,1.71,2.16
F1,2024-01-28,14:00,Clermont,Strasbourg,1,1,D,0,1,A,14,6,6,2,12,16,5,2,1,3,0,0,2.22,1.67
F1,2024-01-28,16:05,Toulouse,Lens,0,2,A,0,1,A,13,13,4,5,11,14,10,7,3,3,0,0,1.95,1.86
F1,2024-01-28,19:45,Paris SG,Brest,2,2,D,2,0,H,10,9,4,6,12,10,7,0,5,3,1,0,1.56,2.41
F1,2024-01-28,14:00,Reims,Nantes,0,0,D,0,0,D,10,7,1,5,8,16,6,2,3,2,0,0,1.88,1.92
F1,2024-01-28,14:00,Lorient,Le Havre,3,3,D,1,1,D,13,14,6,5,15,21,1,4,4,4,0,0,2.38,1.58
F1,2024-01-28,12:00,Montpellier,Lille,0,0,D,0,0,D,12,12,7,0,13,16,5,2,4,3,0,1,1.96,1.84
F1,2024-02-02,20:00,Strasbourg,Paris SG,1,2,A,0,1,A,20,9,8,5,12,13,3,4,3,1,0,0,1.62,2.34
F1,2024-02-03,20:00,Nantes,Lens,0,1,A,0,0,D,7,12,2,4,16,11,2,3,2,2,0,0,2.04,1.8
F1,2024-02-03,16:00,Rennes,Montpellier,2,1,H,1,0,H,9,17,3,9,17,12,5,3,4,3,0,0,1.81,1.98
F1,2024-02-04,12:00,Monaco,Le Havre,1,1,D,0,0,D,17,3,5,0,16,11,9,4,3,2,0,0,1.74,2.12
F1,2024-02-04,14:00,Metz,Lorient,1,2,A,1,1,D,10,12,3,4,12,13,4,3,3,1,0,0,2.47,1.55
F1,2024-02-04,14:00,Lille,Clermont,4,0,H,4,0,H,23,4,13,3,8,10,12,1,0,1,0,0,1.81,2.02
F1,2024-02-04,19:45,Lyon,Marseille,1,0,H,1,0,H,12,8,7,1,14,10,3,2,2,1,0,0,1.91,1.91
F1,2024-02-04,16:05,Brest,Nice,0,0,D,0,0,D,17,13,2,1,12,12,3,5,3,1,0,0,2.37,1.59
F1,2024-02-04,14:00,Reims,Toulouse,2,3,A,0,3,A,17,9,5,4,13,16,10,6,2,3,0,0,1.92,1.9
F1,2024-02-09,20:00,Marseille,Metz,1,1,D,0,0,D,18,7,6,3,12,16,6,3,2,0,1,0,1.98,1.85
F1,2024-02-10,20:00,Paris SG,Lille,3,1,H,2,1,H,16,10,8,3,12,10,6,8,2,3,0,0,1.69,2.19
F1,2024-02-10,16:00,Lens,Strasbourg,3,1,H,2,1,H,10,19,6,5,14,14,4,5,2,1,0,0,1.99,1.84
F1,2024-02-11,14:00,Toulouse,Nantes,1,2,A,0,1,A,16,5,3,2,10,13,12,0,2,1,0,0,2.07,1.76
F1,2024-02-11,12:00,Le Havre,Rennes,0,1,A,0,0,D,13,11,5,2,14,7,5,1,2,1,0,0,2.2,1.69
F1,2024-02-11,14:00,Clermont,Brest,1,1,D,0,0,D,7,15,2,9,12,13,2,4,2,4,1,1,2.16,1.7
F1,2024-02-11,14:00,Lorient,Reims,2,0,H,0,0,D,17,23,5,6,9,14,1,7,1,1,0,0,1.94,1.88
F1,2024-02-11,16:05,Montpellier,Lyon,1,2,A,1,0,H,15,19,8,5,11,11,1,5,1,2,0,0,2.01,1.82
F1,2024-02-11,19:45,Nice,Monaco,2,3,A,1,1,D,15,9,5,5,17,14,8,2,5,4,1,0,2.01,1.82
F1,2024-02-16,20:00,Lyon,Nice,1,0,H,1,0,H,9,20,1,6,8,12,4,9,0,1,0,0,2.24,1.67
F1,2024-02-17,20:00,Nantes,Paris SG,0,2,A,0,0,D,12,12,7,2,10,12,3,8,1,0,0,0,1.59,2.38
F1,2024-02-17,16:00,Lille,Le Havre,3,0,H,2,0,H,17,6,8,2,11,17,1,3,2,3,0,0,2.08,1.76
F1,2024-02-18,12:00,Strasbourg,Lorient,1,3,A,0,2,A,18,13,4,6,13,12,9,4,3,1,1,0,1.94,1.89
F1,2024-02-18,14:00,Montpellier,Metz,3,0,H,1,0,H,21,14,7,4,17,13,7,4,3,3,0,0,2.17,1.7
F1,2024-02-18,14:00,Monaco,Toulouse,1,2,A,0,1,A,22,14,5,7,18,12,4,6,1,3,0,0,1.59,2.37
F1,2024-02-18,16:05,Reims,Lens,1,1,D,1,1,D,11,9,2,1,15,9,3,2,2,2,0,0,2.0,1.83
F1,2024-02-18,19:45,Brest,Marseille,1,0,H,0,0,D,15,9,5,2,14,9,6,4,3,1,1,0,2.12,1.73
F1,2024-02-18,14:00,Rennes,Clermont,3,1,H,1,0,H,16,14,8,5,9,10,4,4,1,0,0,1,1.78,2.05
F1,2024-02-23,20:00,Metz,Lyon,1,2,A,1,1,D,15,11,4,5,13,12,4,3,1,2,0,0,2.22,1.68
F1,2024-02-24,20:00,Strasbourg,Brest,0,3,A,0,2,A,6,15,2,8,21,10,0,4,3,0,0,0,2.21,1.68
F1,2024-02-24,16:00,Lorient,Nantes,0,1,A,0,0,D,6,7,1,6,11,11,3,8,0,2,0,0,2.17,1.71
F1,2024-02-25,19:45,Marseille,Montpellier,4,1,H,2,1,H,16,9,6,4,8,12,7,4,2,4,0,0,1.8,2.02
F1,2024-02-25,16:05,Paris SG,Rennes,1,1,D,0,1,A,15,3,3,1,13,16,4,0,5,3,0,0,1.6,2.35
F1,2024-02-25,14:00,Nice,Clermont,0,0,D,0,0,D,23,13,4,5,8,12,8,1,2,1,0,0,2.09,1.76
F1,2024-02-25,12:00,Lens,Monaco,2,3,A,1,2,A,20,15,10,9,10,13,9,3,6,3,0,0,1.76,2.08
F1,2024-02-25,14:00,Toulouse,Lille,3,1,H,0,1,A,14,12,4,2,20,10,6,8,2,0,0,0,1.97,1.86
F1,2024-02-25,14:00,Le Havre,Reims,1,2,A,0,0,D,18,16,4,5,11,13,5,5,3,3,0,1,2.16,1.71
F1,2024-03-01,20:00,Monaco,Paris SG,0,0,D,0,0,D,14,14,6,7,10,13,5,6,0,0,0,0,1.52,2.53
F1,2024-03-02,20:00,Clermont,Marseille,1,5,A,0,1,A,7,17,2,11,9,13,7,4,2,1,0,0,1.88,1.94
F1,2024-03-02,16:00,Reims,Lille,0,1,A,0,0,D,8,8,3,3,12,14,4,4,3,2,0,0,1.9,1.88
F1,2024-03-03,14:00,Nantes,Metz,0,2,A,0,0,D,9,13,2,4,7,11,10,3,3,2,0,0,2.32,1.62
F1,2024-03-03,14:00,Montpellier,Strasbourg,2,2,D,0,0,D,21,12,7,4,12,17,8,4,1,3,0,0,1.96,1.86
F1,2024-03-03,12:00,Toulouse,Nice,2,1,H,0,1,A,17,9,6,6,16,10,7,6,2,2,0,0,2.31,1.63
F1,2024-03-03,14:00,Brest,Le Havre,1,0,H,1,0,H,8,11,4,2,21,15,0,2,4,1,0,0,2.03,1.8
F1,2024-03-03,16:05,Rennes,Lorient,1,2,A,0,0,D,22,12,6,6,12,9,6,3,1,2,0,0,1.78,2.05
F1,2024-03-03,19:45,Lyon,Lens,0,3,A,0,1,A,13,18,4,8,5,15,2,4,0,2,1,0,1.94,1.88
F1,2024-03-08,20:00,Nice,Montpellier,1,2,A,1,2,A,19,7,5,2,13,11,8,5,1,2,0,0,1.88,1.95
F1,2024-03-09,20:00,Lens,Brest,1,0,H,1,0,H,6,9,2,3,13,10,2,4,1,2,0,0,2.17,1.7
F1,2024-03-09,16:00,Lorient,Lyon,0,2,A,0,0,D,9,13,0,6,10,7,4,7,0,0,0,0,1.94,1.88
F1,2024-03-10,12:00,Paris SG,Reims,2,2,D,2,2,D,19,8,6,3,10,12,7,2,2,2,0,0,1.49,2.64
F1,2024-03-10,14:00,Metz,Clermont,1,0,H,1,0,H,11,13,2,6,10,10,5,7,1,3,0,0,2.13,1.72
F1,2024-03-10,14:00,Le Havre,Toulouse,1,0,H,0,0,D,12,5,4,0,12,17,3,3,1,1,0,0,2.18,1.69
F1,2024-03-10,14:00,Strasbourg,Monaco,0,1,A,0,0,D,8,17,1,6,9,15,5,8,1,3,0,0,1.67,2.22
F1,2024-03-10,16:05,Lille,Rennes,2,2,D,0,2,A,15,11,8,3,17,20,6,3,5,2,0,0,1.99,1.83
F1,2024-03-10,19:45,Marseille,Nantes,2,0,H,1,0,H,12,10,4,3,11,16,2,8,2,3,0,0,1.84,1.99
F1,2024-03-15,20:00,Toulouse,Lyon,2,3,A,0,1,A,13,18,5,6,18,12,5,3,2,2,0,0,2.03,1.82
F1,2024-03-16,20:00,Lens,Nice,1,3,A,0,1,A,20,7,4,3,9,12,11,3,4,3,0,0,2.13,1.71
F1,2024-03-16,16:00,Nantes,Strasbourg,1,3,A,1,1,D,11,11,2,6,16,15,4,5,2,3,0,0,2.13,1.73
F1,2024-03-17,14:00,Monaco,Lorient,2,2,D,1,1,D,23,11,8,6,21,8,10,8,3,1,1,1,1.55,2.47
F1,2024-03-17,12:00,Brest,Lille,1,1,D,0,0,D,16,13,4,8,9,12,3,3,3,0,0,0,2.33,1.62
F1,2024-03-17,14:00,Clermont,Le Havre,2,1,H,2,1,H,9,14,4,5,13,17,3,5,3,5,1,1,2.27,1.65
F1,2024-03-17,16:05,Rennes,Marseille,2,0,H,1,0,H,7,8,4,1,9,12,4,5,1,3,0,0,1.86,1.96
F1,2024-03-17,14:00,Reims,Metz,2,1,H,1,1,D,17,12,7,4,17,10,7,7,4,4,0,0,1.97,1.86
