Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
B1,2023-11-25,19:45,Standard,Genk,1,0,H,0.0,0.0,D,13.0,11.0,4.0,2.0,20.0,12.0,5.0,5.0,2.0,2.0,0.0,0.0
B1,2023-11-26,17:30,Anderlecht,RWD Molenbeek,2,1,H,0.0,1.0,A,25.0,7.0,8.0,2.0,6.0,12.0,10.0,1.0,1.0,4.0,0.0,1.0
B1,2023-11-26,12:30,Gent,St. Gilloise,1,1,D,1.0,0.0,H,11.0,12.0,3.0,4.0,8.0,14.0,5.0,8.0,2.0,3.0,0.0,0.0
B1,2023-11-26,15:00,Oud-Heverlee Leuven,Club Brugge,0,1,A,0.0,1.0,A,10.0,14.0,3.0,6.0,19.0,13.0,7.0,6.0,4.0,2.0,0.0,0.0
B1,2023-11-26,18:15,Kortrijk,Mechelen,0,3,A,0.0,2.0,A,15.0,10.0,3.0,5.0,12.0,12.0,4.0,3.0,2.0,2.0,0.0,0.0
B1,2023-12-01,19:45,Westerlo,Anderlecht,1,3,A,0.0,1.0,A,23.0,26.0,7.0,10.0,3.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0
B1,2023-12-02,17:15,Eupen,Kortrijk,1,1,D,0.0,0.0,D,14.0,14.0,3.0,3.0,14.0,10.0,7.0,11.0,1.0,1.0,0.0,0.0
B1,2023-12-02,15:00,RWD Molenbeek,Charleroi,0,0,D,0.0,0.0,D,10.0,18.0,4.0,8.0,4.0,8.0,3.0,10.0,0.0,2.0,0.0,0.0
B1,2023-12-02,19:45,Antwerp,Oud-Heverlee Leuven,1,0,H,1.0,0.0,H,18.0,10.0,5.0,4.0,6.0,9.0,7.0,6.0,0.0,3.0,0.0,0.0
B1,2023-12-03,12:30,Genk,Gent,2,2,D,1.0,1.0,D,13.0,17.0,6.0,6.0,15.0,12.0,1.0,9.0,2.0,2.0,0.0,0.0
B1,2023-12-03,15:00,Mechelen,St Truiden,0,2,A,0.0,2.0,A,6.0,13.0,5.0,5.0,10.0,8.0,1.0,5.0,1.0,2.0,0.0,0.0
B1,2023-12-03,17:30,Club Brugge,Standard,2,0,H,1.0,0.0,H,13.0,7.0,5.0,2.0,13.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0
B1,2023-12-03,18:15,St. Gilloise,Cercle Brugge,2,1,H,2.0,1.0,H,12.0,13.0,6.0,6.0,13.0,15.0,5.0,4.0,1.0,3.0,0.0,0.0
B1,2023-12-08,19:45,Kortrijk,Westerlo,1,2,A,0.0,1.0,A,16.0,8.0,6.0,3.0,8.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0
B1,2023-12-09,15:00,Cercle Brugge,Antwerp,1,3,A,0.0,1.0,A,15.0,14.0,2.0,8.0,13.0,6.0,6.0,2.0,4.0,1.0,0.0,0.0
B1,2023-12-09,17:15,St Truiden,Oud-Heverlee Leuven,1,1,D,1.0,1.0,D,26.0,4.0,13.0,3.0,5.0,10.0,15.0,2.0,0.0,2.0,0.0,1.0
