Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-01-09,Lyon,Paris Saint Germain,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Nantes,Monaco,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Stade Brestois 29,Nice,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Clermont Foot,Reims,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Metz,Strasbourg,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,Nice,Nantes,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Saint Etienne,Lens,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Paris Saint Germain,Stade Brestois 29,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Marseille,Lille,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Lorient,Angers,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Strasbourg,Montpellier,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Estac Troyes,Lyon,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Monaco,Clermont Foot,4,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Rennes,Bordeaux,6,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Reims,Metz,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,Lille,Lorient,3,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,Montpellier,Estac Troyes,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,Clermont Foot,Strasbourg,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,Lyon,Saint Etienne,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Stade Brestois 29,Lille,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Lens,Marseille,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Montpellier,Monaco,3,2,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Paris Saint Germain,Reims,4,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Clermont Foot,Rennes,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
