Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
N1,2024-01-28,15:45,Volendam,For Sittard,0,1,A,0,0,D,8,12,2,1,7,10,7,2,2,1,0,0
N1,2024-01-28,13:30,Go Ahead Eagles,Nijmegen,2,2,D,0,1,A,17,16,5,5,10,13,9,5,2,4,0,0
N1,2024-01-28,13:30,Feyenoord,Twente,0,0,D,0,0,D,23,2,6,0,8,6,9,0,0,1,0,0
N1,2024-01-28,11:15,Heerenveen,AZ Alkmaar,2,2,D,1,1,D,16,12,2,2,11,10,4,5,2,2,0,1
N1,2024-02-02,19:00,Almere City,Excelsior,2,1,H,1,1,D,11,8,2,4,9,14,7,3,1,3,0,0
N1,2024-02-03,20:00,Nijmegen,Heracles,3,1,H,0,1,A,26,7,12,1,0,7,7,6,1,1,0,0
N1,2024-02-03,15:30,Twente,Waalwijk,3,0,H,1,0,H,16,14,10,5,5,12,9,3,0,1,0,0
N1,2024-02-03,17:45,For Sittard,Heerenveen,3,3,D,0,2,A,13,10,3,6,10,13,6,0,1,2,0,0
N1,2024-02-03,19:00,Ajax,PSV Eindhoven,1,1,D,1,1,D,13,18,4,5,8,14,3,5,1,3,0,0
N1,2024-02-04,15:45,Sparta Rotterdam,Zwolle,0,2,A,0,1,A,21,12,11,4,7,10,13,3,1,3,0,0
N1,2024-02-04,13:30,Utrecht,Volendam,4,2,H,2,1,H,24,5,10,3,9,9,9,2,2,1,0,0
N1,2024-02-04,13:30,AZ Alkmaar,Feyenoord,0,1,A,0,1,A,14,6,4,2,13,11,5,2,2,1,0,0
N1,2024-02-04,11:15,Vitesse,Go Ahead Eagles,0,2,A,0,1,A,15,16,5,7,15,14,5,6,1,1,0,1
N1,2024-02-09,19:00,Waalwijk,Nijmegen,2,0,H,2,0,H,11,17,4,6,11,8,4,10,2,3,0,0
N1,2024-02-10,17:45,Excelsior,Twente,0,3,A,0,3,A,12,14,3,3,5,10,1,4,1,1,0,0
N1,2024-02-10,20:00,Heracles,Vitesse,3,2,H,1,2,A,20,12,8,4,6,6,8,6,1,2,0,1
N1,2024-02-10,19:00,Almere City,AZ Alkmaar,0,0,D,0,0,D,11,10,1,3,19,11,5,6,2,1,0,0
N1,2024-02-11,19:00,Feyenoord,Sparta Rotterdam,2,0,H,0,0,D,23,5,4,1,7,3,8,4,0,2,0,0
N1,2024-02-11,15:45,Volendam,PSV Eindhoven,1,5,A,1,1,D,8,34,2,14,10,3,4,7,2,1,0,0
N1,2024-02-11,13:30,Utrecht,For Sittard,4,0,H,1,0,H,16,9,8,1,12,11,3,6,0,0,0,0
N1,2024-02-11,13:30,Heerenveen,Ajax,3,2,H,2,0,H,17,12,5,6,12,8,7,4,4,0,0,0
N1,2024-02-11,11:15,Go Ahead Eagles,Zwolle,1,1,D,0,0,D,16,15,4,4,9,12,8,4,2,2,0,0
N1,2024-02-16,19:00,PSV Eindhoven,Heracles,2,0,H,1,0,H,39,3,14,0,6,8,15,0,0,3,0,1
N1,2024-02-17,17:45,For Sittard,AZ Alkmaar,1,2,A,1,0,H,14,19,5,5,9,9,3,10,1,1,0,0
N1,2024-02-17,17:45,Sparta Rotterdam,Excelsior,4,2,H,2,2,D,12,11,9,4,12,9,4,4,4,2,0,0
N1,2024-02-17,20:00,Heerenveen,Go Ahead Eagles,0,2,A,0,0,D,21,14,3,7,9,13,3,5,0,2,0,0
N1,2024-02-17,20:00,Zwolle,Almere City,0,1,A,0,0,D,16,5,2,2,9,16,4,2,0,4,0,0
N1,2024-02-18,15:45,Feyenoord,Waalwijk,1,0,H,0,0,D,32,5,14,1,6,9,19,2,0,2,0,1
N1,2024-02-18,13:30,Vitesse,Volendam,1,1,D,1,1,D,30,8,8,4,3,7,12,3,1,3,0,0
N1,2024-02-18,11:15,Twente,Utrecht,0,1,A,0,1,A,13,4,2,2,5,12,11,0,0,1,0,0
N1,2024-02-18,13:30,Ajax,Nijmegen,2,2,D,1,0,H,8,16,4,9,5,10,2,5,2,0,0,0
N1,2024-02-23,19:00,Utrecht,Heracles,1,0,H,0,0,D,11,4,3,0,14,10,9,3,3,2,0,0
N1,2024-02-24,17:45,Waalwijk,For Sittard,0,1,A,0,0,D,9,15,0,6,13,15,1,2,0,0,0,0
N1,2024-02-24,19:00,Zwolle,PSV Eindhoven,1,7,A,1,2,A,8,25,1,12,7,8,3,7,2,0,0,0
N1,2024-02-24,20:00,Nijmegen,Sparta Rotterdam,2,0,H,2,0,H,22,13,5,6,16,12,2,9,1,4,0,0
N1,2024-02-25,13:30,Twente,Go Ahead Eagles,3,0,H,2,0,H,21,10,6,2,11,9,6,4,0,2,0,0
N1,2024-02-25,13:30,Almere City,Feyenoord,0,2,A,0,0,D,12,8,6,2,8,13,5,5,3,1,0,0
N1,2024-02-25,11:15,Excelsior,Vitesse,1,2,A,0,0,D,12,14,7,5,9,7,10,11,0,1,0,0
N1,2024-02-25,19:00,Volendam,Heerenveen,0,4,A,0,1,A,10,22,4,12,6,10,4,10,0,0,0,1
N1,2024-02-25,15:45,AZ Alkmaar,Ajax,2,0,H,1,0,H,8,9,3,3,7,15,2,1,2,0,0,0
N1,2024-03-01,19:00,Volendam,Nijmegen,2,5,A,0,3,A,14,20,6,11,6,10,7,5,2,2,0,0
N1,2024-03-02,17:45,Go Ahead Eagles,Waalwijk,1,0,H,0,0,D,22,19,8,6,15,9,9,7,0,1,0,0
