Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E1,2023-10-28,15:00,Middlesbrough,Stoke,0,2,A,0,2,A,9,13,3,6,12,16,8,4,2,2,0,0
E1,2023-10-28,15:00,Blackburn,Swansea,0,1,A,0,1,A,20,16,6,4,15,7,6,5,5,3,0,0
E1,2023-10-28,15:00,Hull,Preston,1,0,H,0,0,D,19,11,6,4,13,13,7,2,3,3,0,0
E1,2023-10-28,15:00,Cardiff,Bristol City,2,0,H,1,0,H,9,8,7,1,9,9,4,3,1,2,0,0
E1,2023-10-28,12:30,Southampton,Birmingham,3,1,H,2,0,H,11,10,5,2,8,12,4,4,0,4,0,0
E1,2023-10-28,12:30,Leeds,Huddersfield,4,1,H,4,0,H,20,5,5,2,7,11,4,2,0,4,0,0
E1,2023-10-28,15:00,Ipswich,Plymouth,3,2,H,1,1,D,15,10,4,6,11,7,11,3,4,2,0,0
E1,2023-10-29,13:00,Sheffield Weds,Rotherham,2,0,H,2,0,H,14,6,5,0,9,16,4,3,2,3,0,0
E1,2023-10-30,20:00,Coventry,West Brom,0,2,A,0,1,A,15,7,3,3,9,7,5,5,2,6,0,0
E1,2023-11-03,20:00,Leicester,Leeds,0,1,A,0,0,D,10,11,1,6,6,8,7,6,1,2,0,0
E1,2023-11-04,15:00,Stoke,Cardiff,0,0,D,0,0,D,7,11,1,3,16,6,1,7,1,0,0,0
E1,2023-11-04,15:00,Rotherham,QPR,1,1,D,0,0,D,8,11,3,4,10,14,6,6,2,1,0,0
E1,2023-11-04,15:00,Preston,Coventry,3,2,H,2,1,H,16,18,7,8,14,15,6,8,2,2,0,0
E1,2023-11-04,15:00,Bristol City,Sheffield Weds,1,0,H,0,0,D,17,6,7,2,10,14,8,7,3,1,0,1
E1,2023-11-04,15:00,Millwall,Southampton,0,1,A,0,0,D,7,16,1,8,10,10,5,12,2,2,0,0
E1,2023-11-04,15:00,Huddersfield,Watford,0,0,D,0,0,D,5,9,2,3,6,20,1,3,0,2,0,0
E1,2023-11-04,15:00,Birmingham,Ipswich,2,2,D,1,0,H,13,17,3,7,9,11,7,8,3,1,0,0
E1,2023-11-04,15:00,Plymouth,Middlesbrough,3,3,D,2,1,H,10,20,5,11,15,15,8,6,2,3,0,0
